2016-09-04 11:17:54 sys_log : [ERROR]   error wait for 允许：允许android.widget.Button
2016-09-04 11:38:06 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:06 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有7个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-0,1624-358,1770-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[10]
2016-09-04 11:38:08 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-0,1624-358,1770-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[10]
2016-09-04 11:38:08 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:08 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有6个任务待运行, [android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 6a4a1160061d84ef4d87aada5a6d969-360,1624-718,1770-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[11]
2016-09-04 11:38:09 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,com.alibaba.aliyun:id/pluginLayout,18], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-360,1624-718,1770-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.RelativeLayout[1]/android.widget.ScrollView[1]/android.widget.LinearLayout[1]/android.support.v7.widget.RecyclerView[1]/android.widget.RelativeLayout[11]
2016-09-04 11:38:09 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:09 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有5个任务待运行, [android.widget.RelativeLayout,,,,14], 6a4a1160061d84ef4d87aada5a6d969-0,1770-270,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]
2016-09-04 11:38:11 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,14], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-0,1770-270,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[1]
2016-09-04 11:38:11 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:11 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有4个任务待运行, [android.widget.RelativeLayout,,,,14], 6a4a1160061d84ef4d87aada5a6d969-270,1770-540,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[2]
2016-09-04 11:38:13 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,14], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-270,1770-540,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[2]
2016-09-04 11:38:13 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:13 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有3个任务待运行, [android.widget.RelativeLayout,,,,14], 6a4a1160061d84ef4d87aada5a6d969-540,1770-810,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[3]
2016-09-04 11:38:15 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,14], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-540,1770-810,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[3]
2016-09-04 11:38:15 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:15 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有2个任务待运行, [android.widget.RelativeLayout,,,,14], 6a4a1160061d84ef4d87aada5a6d969-810,1770-1080,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[4]
2016-09-04 11:38:17 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,14], 发生未知异常, 弹出下一个节点任务, 6a4a1160061d84ef4d87aada5a6d969-810,1770-1080,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[4]
2016-09-04 11:38:17 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:17 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有1个任务待运行, [android.widget.RelativeLayout,,,,7], 4002296d1b4876b4e756ddbcd64a285f-540,1770-810,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[3]
2016-09-04 11:38:18 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,7], 发生未知异常, 弹出下一个节点任务, 4002296d1b4876b4e756ddbcd64a285f-540,1770-810,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[3]
2016-09-04 11:38:18 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:18 sys_log : [INFO] 报告主人,有1个节点任务出栈并加入黑名单 -> 现在还有0个任务待运行, [android.widget.RelativeLayout,,,,7], 4002296d1b4876b4e756ddbcd64a285f-810,1770-1080,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[4]
2016-09-04 11:38:20 sys_log : [ERROR]   节点任务 -> [info = android.widget.RelativeLayout,,,,7], 发生未知异常, 弹出下一个节点任务, 4002296d1b4876b4e756ddbcd64a285f-810,1770-1080,1920-//android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.RelativeLayout[4]
2016-09-04 11:38:20 sys_log : [ERROR]   org.openqa.selenium.remote.UnreachableBrowserException: Error communicating with the remote browser. It may have died.
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 16:57:40'
System info: host: 'PC-201504191139', ip: '192.168.56.1', os.name: 'Windows 7', os.arch: 'amd64', os.version: '6.1', java.version: '1.8.0_25'
Driver info: driver.version: unknown
Capabilities [{app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, networkConnectionEnabled=true, noSign=true, warnings={}, appiumVersion=1.5.3, databaseEnabled=false, deviceName=71MBBLE25GLV, platform=LINUX, deviceUDID=71MBBLE25GLV, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, desired={app=E:\\app\\aliyun\\701287@alicloud_app.apk, appPackage=com.alibaba.aliyun, appActivity=com.alibaba.aliyun.biz.login.WelcomeActivity, noSign=true, newCommandTimeout=7200, appiumVersion=1.5.3, platformVersion=5.1, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, deviceName=note1, resetKeyboard=true}, newCommandTimeout=7200, platformVersion=5.1, webStorageEnabled=false, locationContextEnabled=false, takesScreenshot=true, javascriptEnabled=true, unicodeKeyboard=true, udid=71MBBLE25GLV, platformName=Android, resetKeyboard=true}]
Session ID: 584dafa6-3c5e-4bca-bf4f-5a24c63ddd84
2016-09-04 11:38:31 sys_log : [INFO] 开始统计异常信息...
2016-09-04 11:38:31 sys_log : [INFO] 统计异常信息完毕!
2016-09-04 11:38:42 sys_log : [INFO] 开始创建视频......
2016-09-04 11:39:14 sys_log : [INFO] 创建视频完毕!
